Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
farmer,Human Roles,FA # Persian,GA # Irish,0.0974769,local;old;young;good;small;big;hard-working;poor;rich;skilled,good;old;young;new;great;real;true;local;small;big
farmer,Human Roles,FA # Persian,HE # Hebrew,0.08512956,local;old;young;good;small;big;hard-working;poor;rich;skilled,good;old;young;local;great;real;new;hard;simple;strong
farmer,Human Roles,FA # Persian,HI # Hindi,0.015806139,local;old;young;good;small;big;hard-working;poor;rich;skilled,good;old;young;local;small;big;poor;rich;hard-working;simple
farmer,Human Roles,FA # Persian,IT # Italian,0.039763212,local;old;young;good;small;big;hard-working;poor;rich;skilled,local;old;young;good;small;big;hard-working;skilled;new;simple
farmer,Human Roles,FA # Persian,JA # Japanese,0.03521782,local;old;young;good;small;big;hard-working;poor;rich;skilled,old;young;local;good;small;big;new;real;hard-working;poor
farmer,Human Roles,FA # Persian,KO # Korean,-1.1920929e-07,local;old;young;good;small;big;hard-working;poor;rich;skilled,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,FA # Persian,LV # Latvian,0.015806139,local;old;young;good;small;big;hard-working;poor;rich;skilled,old;young;local;good;small;big;hard-working;poor;rich;simple
farmer,Human Roles,FA # Persian,PL # Polish,-1.1920929e-07,local;old;young;good;small;big;hard-working;poor;rich;skilled,old;young;good;hard-working;poor;rich;local;small;big;skilled
farmer,Human Roles,FA # Persian,PS # Pashto,0.015806139,local;old;young;good;small;big;hard-working;poor;rich;skilled,local;small;big;old;young;good;poor;rich;hard-working;simple
farmer,Human Roles,FA # Persian,PT # Portuguese,0.042434752,local;old;young;good;small;big;hard-working;poor;rich;skilled,old;young;good;local;hard-working;small;big;new;skilled;busy
farmer,Human Roles,FA # Persian,RU # Russian,0.04996699,local;old;young;good;small;big;hard-working;poor;rich;skilled,good;old;young;great;new;real;hard-working;poor;rich;local
farmer,Human Roles,FA # Persian,SQ # Albanian,-1.1920929e-07,local;old;young;good;small;big;hard-working;poor;rich;skilled,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,FA # Persian,SW # Swahili,0.015806139,local;old;young;good;small;big;hard-working;poor;rich;skilled,old;young;good;local;small;big;hard-working;poor;rich;simple
farmer,Human Roles,FA # Persian,TH # Thai,0.058914542,local;old;young;good;small;big;hard-working;poor;rich;skilled,good;old;young;great;real;new;local;small;big;hard-working
farmer,Human Roles,FA # Persian,TR # Turkish,0.012895167,local;old;young;good;small;big;hard-working;poor;rich;skilled,local;old;young;good;small;big;hard-working;poor;rich;experienced
farmer,Human Roles,FA # Persian,UR # Urdu,-1.1920929e-07,local;old;young;good;small;big;hard-working;poor;rich;skilled,old;young;hard-working;poor;rich;good;skilled;local;small;big
farmer,Human Roles,FA # Persian,VI # Vietnamese,0.03109157,local;old;young;good;small;big;hard-working;poor;rich;skilled,young;old;local;good;great;new;hard-working;skilled;small;poor
farmer,Human Roles,FA # Persian,ZH # Mandarin,-1.1920929e-07,local;old;young;good;small;big;hard-working;poor;rich;skilled,old;young;local;small;big;good;hard-working;poor;rich;skilled
farmer,Human Roles,FR # French,GA # Irish,0.04343456,local;old;young;good;small;big;great;new;hard-working;simple,good;old;young;new;great;real;true;local;small;big
farmer,Human Roles,FR # French,HE # Hebrew,0.0400427,local;old;young;good;small;big;great;new;hard-working;simple,good;old;young;local;great;real;new;hard;simple;strong
farmer,Human Roles,FR # French,HI # Hindi,0.043649018,local;old;young;good;small;big;great;new;hard-working;simple,good;old;young;local;small;big;poor;rich;hard-working;simple
farmer,Human Roles,FR # French,IT # Italian,0.011568129,local;old;young;good;small;big;great;new;hard-working;simple,local;old;young;good;small;big;hard-working;skilled;new;simple
farmer,Human Roles,FR # French,JA # Japanese,0.033183217,local;old;young;good;small;big;great;new;hard-working;simple,old;young;local;good;small;big;new;real;hard-working;poor
farmer,Human Roles,FR # French,KO # Korean,0.05308962,local;old;young;good;small;big;great;new;hard-working;simple,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,FR # French,LV # Latvian,0.043649077,local;old;young;good;small;big;great;new;hard-working;simple,old;young;local;good;small;big;hard-working;poor;rich;simple
farmer,Human Roles,FR # French,PL # Polish,0.05308962,local;old;young;good;small;big;great;new;hard-working;simple,old;young;good;hard-working;poor;rich;local;small;big;skilled
farmer,Human Roles,FR # French,PS # Pashto,0.043649077,local;old;young;good;small;big;great;new;hard-working;simple,local;small;big;old;young;good;poor;rich;hard-working;simple
farmer,Human Roles,FR # French,PT # Portuguese,0.028059065,local;old;young;good;small;big;great;new;hard-working;simple,old;young;good;local;hard-working;small;big;new;skilled;busy
farmer,Human Roles,FR # French,RU # Russian,0.06359714,local;old;young;good;small;big;great;new;hard-working;simple,good;old;young;great;new;real;hard-working;poor;rich;local
farmer,Human Roles,FR # French,SQ # Albanian,0.05308962,local;old;young;good;small;big;great;new;hard-working;simple,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,FR # French,SW # Swahili,0.043649018,local;old;young;good;small;big;great;new;hard-working;simple,old;young;good;local;small;big;hard-working;poor;rich;simple
farmer,Human Roles,FR # French,TH # Thai,0.018177807,local;old;young;good;small;big;great;new;hard-working;simple,good;old;young;great;real;new;local;small;big;hard-working
farmer,Human Roles,FR # French,TR # Turkish,0.05888939,local;old;young;good;small;big;great;new;hard-working;simple,local;old;young;good;small;big;hard-working;poor;rich;experienced
farmer,Human Roles,FR # French,UR # Urdu,0.05308962,local;old;young;good;small;big;great;new;hard-working;simple,old;young;hard-working;poor;rich;good;skilled;local;small;big
farmer,Human Roles,FR # French,VI # Vietnamese,0.032624125,local;old;young;good;small;big;great;new;hard-working;simple,young;old;local;good;great;new;hard-working;skilled;small;poor
farmer,Human Roles,FR # French,ZH # Mandarin,0.0530895,local;old;young;good;small;big;great;new;hard-working;simple,old;young;local;small;big;good;hard-working;poor;rich;skilled
farmer,Human Roles,GA # Irish,HE # Hebrew,0.043091655,good;old;young;new;great;real;true;local;small;big,good;old;young;local;great;real;new;hard;simple;strong
farmer,Human Roles,GA # Irish,HI # Hindi,0.09648037,good;old;young;new;great;real;true;local;small;big,good;old;young;local;small;big;poor;rich;hard-working;simple
farmer,Human Roles,GA # Irish,IT # Italian,0.06521571,good;old;young;new;great;real;true;local;small;big,local;old;young;good;small;big;hard-working;skilled;new;simple
farmer,Human Roles,GA # Irish,JA # Japanese,0.040238082,good;old;young;new;great;real;true;local;small;big,old;young;local;good;small;big;new;real;hard-working;poor
farmer,Human Roles,GA # Irish,KO # Korean,0.0974769,good;old;young;new;great;real;true;local;small;big,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,GA # Irish,LV # Latvian,0.09648037,good;old;young;new;great;real;true;local;small;big,old;young;local;good;small;big;hard-working;poor;rich;simple
farmer,Human Roles,GA # Irish,PL # Polish,0.09747696,good;old;young;new;great;real;true;local;small;big,old;young;good;hard-working;poor;rich;local;small;big;skilled
farmer,Human Roles,GA # Irish,PS # Pashto,0.09648037,good;old;young;new;great;real;true;local;small;big,local;small;big;old;young;good;poor;rich;hard-working;simple
farmer,Human Roles,GA # Irish,PT # Portuguese,0.07296342,good;old;young;new;great;real;true;local;small;big,old;young;good;local;hard-working;small;big;new;skilled;busy
farmer,Human Roles,GA # Irish,RU # Russian,0.06014985,good;old;young;new;great;real;true;local;small;big,good;old;young;great;new;real;hard-working;poor;rich;local
farmer,Human Roles,GA # Irish,SQ # Albanian,0.0974769,good;old;young;new;great;real;true;local;small;big,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,GA # Irish,SW # Swahili,0.09648037,good;old;young;new;great;real;true;local;small;big,old;young;good;local;small;big;hard-working;poor;rich;simple
farmer,Human Roles,GA # Irish,TH # Thai,0.018250167,good;old;young;new;great;real;true;local;small;big,good;old;young;great;real;new;local;small;big;hard-working
farmer,Human Roles,GA # Irish,TR # Turkish,0.08675319,good;old;young;new;great;real;true;local;small;big,local;old;young;good;small;big;hard-working;poor;rich;experienced
farmer,Human Roles,GA # Irish,UR # Urdu,0.09747696,good;old;young;new;great;real;true;local;small;big,old;young;hard-working;poor;rich;good;skilled;local;small;big
farmer,Human Roles,GA # Irish,VI # Vietnamese,0.07393533,good;old;young;new;great;real;true;local;small;big,young;old;local;good;great;new;hard-working;skilled;small;poor
farmer,Human Roles,GA # Irish,ZH # Mandarin,0.0974769,good;old;young;new;great;real;true;local;small;big,old;young;local;small;big;good;hard-working;poor;rich;skilled
farmer,Human Roles,HE # Hebrew,HI # Hindi,0.08079308,good;old;young;local;great;real;new;hard;simple;strong,good;old;young;local;small;big;poor;rich;hard-working;simple
farmer,Human Roles,HE # Hebrew,IT # Italian,0.04740256,good;old;young;local;great;real;new;hard;simple;strong,local;old;young;good;small;big;hard-working;skilled;new;simple
farmer,Human Roles,HE # Hebrew,JA # Japanese,0.05122292,good;old;young;local;great;real;new;hard;simple;strong,old;young;local;good;small;big;new;real;hard-working;poor
farmer,Human Roles,HE # Hebrew,KO # Korean,0.08512956,good;old;young;local;great;real;new;hard;simple;strong,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,HE # Hebrew,LV # Latvian,0.08079308,good;old;young;local;great;real;new;hard;simple;strong,old;young;local;good;small;big;hard-working;poor;rich;simple
farmer,Human Roles,HE # Hebrew,PL # Polish,0.08512962,good;old;young;local;great;real;new;hard;simple;strong,old;young;good;hard-working;poor;rich;local;small;big;skilled
farmer,Human Roles,HE # Hebrew,PS # Pashto,0.08079308,good;old;young;local;great;real;new;hard;simple;strong,local;small;big;old;young;good;poor;rich;hard-working;simple
farmer,Human Roles,HE # Hebrew,PT # Portuguese,0.06518173,good;old;young;local;great;real;new;hard;simple;strong,old;young;good;local;hard-working;small;big;new;skilled;busy
farmer,Human Roles,HE # Hebrew,RU # Russian,0.047929466,good;old;young;local;great;real;new;hard;simple;strong,good;old;young;great;new;real;hard-working;poor;rich;local
farmer,Human Roles,HE # Hebrew,SQ # Albanian,0.08512956,good;old;young;local;great;real;new;hard;simple;strong,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,HE # Hebrew,SW # Swahili,0.08079308,good;old;young;local;great;real;new;hard;simple;strong,old;young;good;local;small;big;hard-working;poor;rich;simple
farmer,Human Roles,HE # Hebrew,TH # Thai,0.036835253,good;old;young;local;great;real;new;hard;simple;strong,good;old;young;great;real;new;local;small;big;hard-working
farmer,Human Roles,HE # Hebrew,TR # Turkish,0.08826053,good;old;young;local;great;real;new;hard;simple;strong,local;old;young;good;small;big;hard-working;poor;rich;experienced
farmer,Human Roles,HE # Hebrew,UR # Urdu,0.08512962,good;old;young;local;great;real;new;hard;simple;strong,old;young;hard-working;poor;rich;good;skilled;local;small;big
farmer,Human Roles,HE # Hebrew,VI # Vietnamese,0.055815578,good;old;young;local;great;real;new;hard;simple;strong,young;old;local;good;great;new;hard-working;skilled;small;poor
farmer,Human Roles,HE # Hebrew,ZH # Mandarin,0.08512956,good;old;young;local;great;real;new;hard;simple;strong,old;young;local;small;big;good;hard-working;poor;rich;skilled
farmer,Human Roles,HI # Hindi,IT # Italian,0.038471162,good;old;young;local;small;big;poor;rich;hard-working;simple,local;old;young;good;small;big;hard-working;skilled;new;simple
farmer,Human Roles,HI # Hindi,JA # Japanese,0.0363971,good;old;young;local;small;big;poor;rich;hard-working;simple,old;young;local;good;small;big;new;real;hard-working;poor
farmer,Human Roles,HI # Hindi,KO # Korean,0.015806139,good;old;young;local;small;big;poor;rich;hard-working;simple,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,HI # Hindi,LV # Latvian,-1.1920929e-07,good;old;young;local;small;big;poor;rich;hard-working;simple,old;young;local;good;small;big;hard-working;poor;rich;simple
farmer,Human Roles,HI # Hindi,PL # Polish,0.015806198,good;old;young;local;small;big;poor;rich;hard-working;simple,old;young;good;hard-working;poor;rich;local;small;big;skilled
farmer,Human Roles,HI # Hindi,PS # Pashto,-1.1920929e-07,good;old;young;local;small;big;poor;rich;hard-working;simple,local;small;big;old;young;good;poor;rich;hard-working;simple
farmer,Human Roles,HI # Hindi,PT # Portuguese,0.060648203,good;old;young;local;small;big;poor;rich;hard-working;simple,old;young;good;local;hard-working;small;big;new;skilled;busy
farmer,Human Roles,HI # Hindi,RU # Russian,0.064353466,good;old;young;local;small;big;poor;rich;hard-working;simple,good;old;young;great;new;real;hard-working;poor;rich;local
farmer,Human Roles,HI # Hindi,SQ # Albanian,0.015806139,good;old;young;local;small;big;poor;rich;hard-working;simple,local;old;young;good;small;big;hard-working;poor;rich;skilled
farmer,Human Roles,HI # Hindi,SW # Swahili,-1.1920929e-07,good;old;young;local;small;big;poor;rich;hard-working;simple,old;young;good;local;small;big;hard-working;poor;rich;simple
farmer,Human Roles,HI # Hindi,TH # Thai,0.06641489,good;old;young;local;small;big;poor;rich;hard-working;simple,good;old;young;great;real;new;local;small;big;hard-working
farmer,Human Roles,HI # Hindi,TR # Turkish,0.020708561,good;old;young;local;small;big;poor;rich;hard-working;simple,local;old;young;good;small;big;hard-working;poor;rich;experienced
