Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;new;real;other;same;good;much
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Abstract Concepts,love,big;good;real;true;much;little;new;old;hard;easy
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Abstract Concepts,love,great;true;real;much;little;big;deep;pure;first;unconditional
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Abstract Concepts,love,great;real;true;deep;strong;pure;simple;unconditional;first;lost
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Abstract Concepts,love,great;true;unconditional;deep;passionate;romantic;maternal;brotherly;enduring;unrequited
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Abstract Concepts,love,great;true;deep;unconditional;passionate;romantic;brotherly;maternal;enduring;unrequited
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Abstract Concepts,peace,big;good;real;true;much;little;new;old;hard;important
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Abstract Concepts,peace,great;true;real;much;little;big;quiet;inner;world;lasting
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Abstract Concepts,peace,great;real;true;lasting;fragile;uneasy;inner;world;cold;simple
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Abstract Concepts,peace,great;lasting;fragile;uneasy;inner;world;relative;temporary;negotiated;hard-won
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Abstract Concepts,peace,great;true;lasting;fragile;uneasy;inner;world;relative;temporary;negotiated
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Abstract Concepts,wisdom,big;good;real;true;much;little;new;old;hard;important
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Abstract Concepts,wisdom,great;true;real;much;little;big;old;inner;practical;common
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Abstract Concepts,wisdom,great;real;true;deep;ancient;practical;common;inner;simple;acquired
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Abstract Concepts,wisdom,great;ancient;practical;acquired;collective;conventional;spiritual;traditional;inner;profound
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Abstract Concepts,wisdom,great;true;ancient;practical;inner;acquired;conventional;collective;spiritual;profound
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;good;bad;loud;soft;metal;church
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,bell,big;small;loud;quiet;old;new;church;school;silver;golden
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,bell,big;small;loud;clear;church;school;old;broken;silver;bronze
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,bell,loud;clear;church;school;warning;small;brass;silver;bronze;distant
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,bell,big;small;loud;clear;church;school;hand;silver;bronze;warning
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,candle,big;small;old;new;good;white;black;red;yellow;wax
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,candle,big;small;long;short;white;red;new;old;wax;burning
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,candle,big;small;white;red;wax;burning;new;old;tall;short
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,candle,burning;wax;scented;small;tall;white;colorful;dripping;votive;beeswax
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,candle,white;small;tall;wax;burning;scented;birthday;Christmas;votive;dripping
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;good;red;blue;green;soft;hard
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,carpet,big;small;long;short;red;blue;new;old;wool;soft
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,carpet,big;small;red;blue;wool;new;old;Persian;thick;thin
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,carpet,oriental;Persian;wool;thick;thin;red;blue;patterned;expensive;worn
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,carpet,red;Persian;oriental;wool;thick;thin;new;old;expensive;patterned
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,coin,big;small;old;new;good;bad;gold;silver;metal;round
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,coin,big;small;old;new;gold;silver;copper;rare;valuable;foreign
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,coin,gold;silver;old;new;rare;foreign;lucky;small;big;round
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,coin,gold;silver;old;rare;valuable;foreign;lucky;ancient;commemorative;counterfeit
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,coin,gold;silver;old;new;rare;valuable;foreign;lucky;copper;commemorative
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,crown,big;small;old;new;gold;silver;good;bad;important;beautiful
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,crown,big;small;gold;silver;royal;new;old;beautiful;important;heavy
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,crown,gold;silver;royal;new;old;big;small;heavy;jeweled;simple
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;silver;heavy;ceremonial;ancient;bejeweled;symbolic;ornate
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,crown,gold;silver;royal;jeweled;heavy;ceremonial;ancient;bejeweled;symbolic;ornate
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;good;red;blue;white;green;important
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,flag,big;small;red;white;blue;national;new;old;important;waving
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,flag,big;small;red;white;blue;national;new;old;waving;torn
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,flag,national;red;white;blue;waving;tattered;symbolic;historical;colorful;patriotic
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,flag,national;red;white;blue;waving;tattered;symbolic;colorful;historical;revolutionary
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;good;bad;white;black;red;paper
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,mask,big;small;black;white;new;old;scary;funny;simple;beautiful
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,mask,big;small;white;black;new;old;scary;funny;simple;elaborate
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,mask,scary;white;black;plastic;theatrical;Venetian;protective;surgical;anonymous;elaborate
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,mask,white;black;plastic;paper;scary;Venetian;surgical;protective;anonymous;theatrical
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,necklace,big;small;old;new;gold;silver;good;bad;long;short
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,necklace,big;small;gold;silver;new;old;beautiful;long;short;simple
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;new;old;long;short;simple;beautiful;expensive
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;beaded;long;short;delicate;expensive;costume
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;long;short;beaded;delicate;antique;costume
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;good;bad;red;blue;green;beautiful
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,painting,big;small;old;new;beautiful;famous;good;bad;abstract;colorful
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,painting,big;small;old;new;beautiful;famous;abstract;landscape;portrait;oil
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,painting,beautiful;oil;watercolor;abstract;landscape;portrait;famous;impressionist;modern;realistic
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,painting,oil;watercolor;abstract;landscape;portrait;famous;beautiful;old;modern;impressionist
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,ring,big;small;old;new;gold;silver;good;bad;round;important
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,ring,big;small;gold;silver;new;old;beautiful;simple;wedding;diamond
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;new;old;wedding;simple;beautiful;expensive;small
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;signet;simple;ornate;valuable;antique
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;signet;antique;simple;ornate;precious
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;good;bad;white;black;stone;metal
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,statue,big;small;old;new;bronze;stone;marble;famous;beautiful;tall
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,statue,big;small;bronze;stone;marble;new;old;famous;tall;short
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,statue,bronze;marble;stone;tall;famous;ancient;commemorative;religious;imposing;neoclassical
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,statue,bronze;marble;stone;tall;famous;ancient;religious;commemorative;public;imposing
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;good;bad;white;black;red;glass
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Cultural Artifacts,vase,big;small;old;new;glass;ceramic;beautiful;simple;tall;colorful
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Cultural Artifacts,vase,big;small;glass;ceramic;new;old;beautiful;simple;tall;short
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Cultural Artifacts,vase,glass;ceramic;porcelain;tall;short;colorful;antique;decorative;flower;empty
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Cultural Artifacts,vase,glass;ceramic;porcelain;tall;short;flower;antique;decorative;colorful;empty
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,cloud,big;small;white;black;grey;dark;light;new;old;good
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,cloud,big;small;white;grey;dark;black;rain;storm;high;low
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,cloud,big;small;white;grey;dark;black;rain;storm;fluffy;low
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,cloud,white;dark;grey;rain;storm;fluffy;passing;gathering;ominous;low
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Environmental Phenomena,cloud,white;dark;grey;rain;storm;fluffy;passing;gathering;low;high
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,earthquake,big;small;strong;bad;new;old;real;true;much;little
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,earthquake,big;small;strong;weak;new;old;local;major;minor;recent
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,earthquake,big;small;strong;weak;sudden;major;minor;recent;past;devastating
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,earthquake,strong;major;devastating;powerful;recent;unexpected;minor;aftershock;seismic;destructive
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Environmental Phenomena,earthquake,big;strong;devastating;major;minor;recent;unexpected;powerful;destructive;seismic
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,fog,big;small;white;grey;dark;light;new;old;much;little
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,fog,big;thick;thin;white;grey;dark;heavy;dense;morning;sea
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,fog,thick;thin;heavy;light;dense;white;grey;morning;sea;ground
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,fog,thick;dense;heavy;morning;sea;pea-soup;rolling;mysterious;lingering;ground
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;heavy;morning;sea;pea-soup;rolling;lifting;mysterious;ground
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,lightning,big;strong;bright;new;old;good;bad;white;yellow;fast
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,lightning,big;bright;strong;sudden;quick;dangerous;close;far;summer;winter
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,lightning,bright;sudden;strong;fork;sheet;summer;winter;close;distant;dangerous
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;sheet;distant;close;dangerous;powerful;silent;summer
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;sheet;distant;close;dangerous;powerful;unexpected;silent
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,rain,big;small;hard;soft;new;old;good;bad;much;little
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,rain,big;small;heavy;light;hard;soft;cold;warm;summer;winter
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,rain,heavy;light;hard;soft;cold;warm;summer;spring;acid;constant
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,rain,heavy;light;hard;soft;gentle;constant;pouring;acid;warm;cold
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;hard;soft;cold;warm;gentle;constant;pouring;acid
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,rainbow,big;small;new;old;good;beautiful;red;blue;green;yellow
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,rainbow,big;small;bright;colorful;beautiful;double;full;partial;summer;after
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,rainbow,bright;beautiful;colorful;double;faint;full;partial;high;low;summer
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;faint;arched;beautiful;elusive;vibrant;complete;partial
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Environmental Phenomena,rainbow,bright;colorful;double;faint;full;partial;arched;fleeting;beautiful;ethereal
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,snow,big;small;white;new;old;good;bad;much;little;cold
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,snow,big;small;heavy;light;soft;white;cold;fresh;deep;wet
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,snow,heavy;light;wet;dry;fresh;deep;white;soft;falling;melting
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,snow,heavy;light;fresh;falling;deep;wet;dry;powdery;drifting;melting
gemini-2.0-flash,basic,0.0,LV # Latvian,Perfect,most frequent,Environmental Phenomena,snow,white;heavy;light;falling;fresh;deep;wet;dry;powdery;drifting
gemini-2.0-flash,basic,0.0,LV # Latvian,B1,most frequent,Environmental Phenomena,storm,big;strong;bad;new;old;much;little;dark;loud;long
gemini-2.0-flash,basic,0.0,LV # Latvian,B2,most frequent,Environmental Phenomena,storm,big;strong;bad;heavy;new;old;summer;winter;rain;wind
gemini-2.0-flash,basic,0.0,LV # Latvian,C1,most frequent,Environmental Phenomena,storm,big;strong;heavy;bad;winter;summer;rain;wind;thunder;lightning
gemini-2.0-flash,basic,0.0,LV # Latvian,C2,most frequent,Environmental Phenomena,storm,heavy;severe;violent;electrical;winter;summer;approaching;brewing;passing;tropical
